benchmark,transformation,family,dataset,replicate,pca_dim,alpha,knn,n_clusters,n_clusters_counts,ARI,AMI,NMI,rel_ARI,rel_AMI,rel_NMI,mean_knn_overlap
simulation,newwave,count_model,dyngen,1,5,TRUE,50,19,10,0.4926100038816512,0.650293341884893,0.650293341884893,1.1866651761730602,1.142109008661068,1.142109008661068,6.544
simulation,raw_counts,negative_control,dyngen,1,5,FALSE,50,19,15,0.33159846314551367,0.5398171637941515,0.5398171637941515,0.7987989394990522,0.9480798988532444,0.9480798988532444,4.8948
simulation,scaled_raw_counts,negative_control,dyngen,1,5,FALSE,50,19,8,0.19300583752900932,0.3064078820705417,0.3064078820705417,0.4649383983050734,0.5381436036592051,0.5381436036592051,2.2166
simulation,logp1,delta_method,dyngen,2,5,FALSE,50,18,6,0.4032016665429684,0.5530083295200529,0.5530083295200529,1.0189126530732826,0.9540446320021824,0.9540446320021824,6.1724
simulation,logp1_hvg,delta_method,dyngen,2,5,FALSE,50,18,6,0.40360031272977753,0.5532585340556392,0.5532585340556392,1.0199200537800353,0.9544762824517984,0.9544762824517984,6.1722
simulation,logp1_zscore,delta_method,dyngen,2,5,FALSE,50,18,17,0.4318367913438278,0.6914457996083245,0.6914457996083245,1.0912751788338722,1.1928756190875027,1.1928756190875027,7.5736
simulation,logp1_hvg_zscore,delta_method,dyngen,2,5,FALSE,50,18,17,0.4318367913438278,0.6914457996083245,0.6914457996083245,1.0912751788338722,1.1928756190875027,1.1928756190875027,7.5736
simulation,logp_cpm,delta_method,dyngen,2,5,FALSE,50,18,13,0.40711121439041975,0.6440658463254897,0.6440658463254897,1.0287922942060137,1.1111361810337697,1.1111361810337697,7.1462
simulation,logp1_size_normed,delta_method,dyngen,2,5,FALSE,50,18,7,0.4099258542631226,0.5742764950352218,0.5742764950352218,1.0359050430315095,0.9907362658513342,0.9907362658513342,5.6482
simulation,acosh,delta_method,dyngen,2,5,TRUE,50,18,9,0.4427360307081265,0.6198861826629278,0.6198861826629278,1.1188181525332999,1.0694216586848817,1.0694216586848817,6.2248
simulation,logp_alpha,delta_method,dyngen,2,5,TRUE,50,18,7,0.3801657415095698,0.5564724349979558,0.5564724349979558,0.9606996112150439,0.9600208733342994,0.9600208733342994,5.4862
simulation,pearson,glm_residual,dyngen,2,5,TRUE,50,18,9,0.4438035739729492,0.6141152159458754,0.6141152159458754,1.121515892722613,1.0594656426106837,1.0594656426106837,6.8394
simulation,pearson_clip,glm_residual,dyngen,2,5,TRUE,50,18,9,0.4438035739729492,0.6141152159458754,0.6141152159458754,1.121515892722613,1.0594656426106837,1.0594656426106837,6.8392
simulation,pearson_clip_hvg,glm_residual,dyngen,2,5,TRUE,50,18,9,0.4438035739729492,0.6141152159458754,0.6141152159458754,1.121515892722613,1.0594656426106837,1.0594656426106837,6.8392
simulation,pearson_clip_zscore,glm_residual,dyngen,2,5,TRUE,50,18,10,0.4204208653436618,0.6288729820031885,0.6288729820031885,1.0624265097600358,1.084925598158809,1.084925598158809,6.9914
simulation,pearson_clip_hvg_zscore,glm_residual,dyngen,2,5,TRUE,50,18,10,0.4204208653436618,0.6288729820031885,0.6288729820031885,1.0624265097600358,1.084925598158809,1.084925598158809,6.9914
simulation,pearson_analytic,glm_residual,dyngen,2,5,TRUE,50,18,14,0.37062799815806335,0.6241373580205501,0.6241373580205501,0.9365972123684859,1.0767557453760523,1.0767557453760523,6.9368
simulation,sctransform,glm_residual,dyngen,2,5,TRUE,50,18,13,0.455391425765683,0.6615739554936427,0.6615739554936427,1.15079902767289,1.1413410019681691,1.1413410019681691,6.797
simulation,rand_quantile,glm_residual,dyngen,2,5,TRUE,50,18,7,0.39219260144652945,0.5612484880552415,0.5612484880552415,0.9910921437449223,0.9682604739663832,0.9682604739663832,5.2366
simulation,dino,latent_expr,dyngen,2,5,FALSE,50,18,6,0.33505457098589597,0.4932041306104697,0.4932041306104697,0.8467012172212547,0.8508710053220988,0.8508710053220988,4.7482
simulation,normalisr_norm,latent_expr,dyngen,2,5,FALSE,50,18,16,0.35725445761363184,0.6184328778979922,0.6184328778979922,0.9028015443248925,1.0669144313328935,1.0669144313328935,6.3736
simulation,sanity_map,latent_expr,dyngen,2,5,FALSE,50,18,13,0.4456736504064688,0.6325079117832006,0.6325079117832006,1.1262416781010922,1.0911965439279896,1.0911965439279896,7.0232
simulation,sanity_dists,latent_expr,dyngen,2,5,FALSE,50,18,9,0.12903610744373045,0.19712526944782968,0.19712526944782968,0.32608129749317233,0.3400786120380962,0.3400786120380962,1.5796
simulation,glmpca,count_model,dyngen,2,5,FALSE,50,18,9,0.4369844121202444,0.6225535004300902,0.6225535004300902,1.1042834979395049,1.0740232895496715,1.0740232895496715,6.9862
simulation,newwave,count_model,dyngen,2,5,TRUE,50,18,9,0.48659836719240496,0.6513465234477113,0.6513465234477113,1.2296606746398557,1.1236967349260139,1.1236967349260139,7.4782
simulation,raw_counts,negative_control,dyngen,2,5,FALSE,50,18,7,0.3390234853751028,0.5309224721240569,0.5309224721240569,0.8567308808503769,0.9159423240132544,0.9159423240132544,5.362
simulation,scaled_raw_counts,negative_control,dyngen,2,5,FALSE,50,18,7,0.2667183940738366,0.3345048752662508,0.3345048752662508,0.674011962448714,0.5770845818964359,0.5770845818964359,2.7834
simulation,logp1,delta_method,dyngen,3,5,FALSE,50,17,20,0.6041297447643501,0.7875536899799611,0.7875536899799611,1.09968754480879,1.0672784136528926,1.0672784136528926,18.06
simulation,logp1_hvg,delta_method,dyngen,3,5,FALSE,50,17,20,0.6041297447643501,0.7875536899799611,0.7875536899799611,1.09968754480879,1.0672784136528926,1.0672784136528926,18.06
simulation,logp1_zscore,delta_method,dyngen,3,5,FALSE,50,17,19,0.38923439600596166,0.6627861337060802,0.6627861337060802,0.7085170379516577,0.8981956943036582,0.8981956943036582,11.0978
simulation,logp1_hvg_zscore,delta_method,dyngen,3,5,FALSE,50,17,19,0.38923439600596166,0.6627861337060802,0.6627861337060802,0.7085170379516577,0.8981956943036582,0.8981956943036582,11.0978
simulation,logp_cpm,delta_method,dyngen,3,5,FALSE,50,17,17,0.6485632254096593,0.8130764359628844,0.8130764359628844,1.1805690866656782,1.1018663740564723,1.1018663740564723,18.207
simulation,logp1_size_normed,delta_method,dyngen,3,5,FALSE,50,17,17,0.6156676236812355,0.806529794277965,0.806529794277965,1.1206897580723663,1.0929944845064248,1.0929944845064248,17.9916
simulation,acosh,delta_method,dyngen,3,5,TRUE,50,17,21,0.6086505634491047,0.7781653705437557,0.7781653705437557,1.1079167175039744,1.0545555341816595,1.0545555341816595,17.069
simulation,logp_alpha,delta_method,dyngen,3,5,TRUE,50,17,23,0.5739496525944197,0.7581197086837054,0.7581197086837054,1.0447512140816884,1.0273900184043654,1.0273900184043654,17.1172
simulation,pearson,glm_residual,dyngen,3,5,TRUE,50,17,13,0.4801612041471745,0.685138847579827,0.685138847579827,0.8740296273725167,0.9284876849419302,0.9284876849419302,10.785
simulation,pearson_clip,glm_residual,dyngen,3,5,TRUE,50,17,15,0.527796913825979,0.7250554790908711,0.7250554790908711,0.9607401346367174,0.9825819767972044,0.9825819767972044,10.782
simulation,pearson_clip_hvg,glm_residual,dyngen,3,5,TRUE,50,17,15,0.527796913825979,0.7250554790908711,0.7250554790908711,0.9607401346367174,0.9825819767972044,0.9825819767972044,10.7818
simulation,pearson_clip_zscore,glm_residual,dyngen,3,5,TRUE,50,17,14,0.4586127130119206,0.6847123213096071,0.6847123213096071,0.834805259567047,0.9279096643106344,0.9279096643106344,10.5014
simulation,pearson_clip_hvg_zscore,glm_residual,dyngen,3,5,TRUE,50,17,14,0.4586127130119206,0.6847123213096071,0.6847123213096071,0.834805259567047,0.9279096643106344,0.9279096643106344,10.5014
simulation,pearson_analytic,glm_residual,dyngen,3,5,TRUE,50,17,15,0.6239652296358827,0.7974957106936927,0.7974957106936927,1.135793755184139,1.0807516590085529,1.0807516590085529,15.6964
simulation,sctransform,glm_residual,dyngen,3,5,TRUE,50,17,10,0.5025083665880253,0.6491947363676067,0.6491947363676067,0.9147078035606603,0.8797768802275014,0.8797768802275014,8.0266
simulation,rand_quantile,glm_residual,dyngen,3,5,TRUE,50,17,18,0.6224787599340755,0.8026894283450701,0.8026894283450701,1.133087958571773,1.087790090554806,1.087790090554806,15.366
simulation,dino,latent_expr,dyngen,3,5,FALSE,50,17,16,0.6434355483161389,0.8077609837795248,0.8077609837795248,1.1712352594830004,1.0946629700901367,1.0946629700901367,17.8798
simulation,normalisr_norm,latent_expr,dyngen,3,5,FALSE,50,17,17,0.5479966058793757,0.7512439644828868,0.7512439644828868,0.9975093054193247,1.0180721351200912,1.0180721351200912,13.1454
simulation,sanity_map,latent_expr,dyngen,3,5,FALSE,50,17,17,0.6374089987552921,0.804567642361729,0.804567642361729,1.1602652293732907,1.0903354119744177,1.0903354119744177,18.0072
simulation,sanity_dists,latent_expr,dyngen,3,5,FALSE,50,17,16,0.6056212273502718,0.7913278991493268,0.7913278991493268,1.102402466292547,1.072393153163766,1.072393153163766,15.1892
simulation,glmpca,count_model,dyngen,3,5,FALSE,50,17,15,0.5496135454030887,0.7470365283215462,0.7470365283215462,1.0004525941256768,1.0123702942818675,1.0123702942818675,10.9794
simulation,newwave,count_model,dyngen,3,5,TRUE,50,17,21,0.5662648197529782,0.7658508439897553,0.7658508439897553,1.0307626378976649,1.0378671121316347,1.0378671121316347,17.1492
simulation,raw_counts,negative_control,dyngen,3,5,FALSE,50,17,8,0.49041205382649855,0.60520336754928306,0.60520336754928306,0.8926890822557668,0.8201605786036281,0.8201605786036281,7.3616
simulation,scaled_raw_counts,negative_control,dyngen,3,5,FALSE,50,17,8,0.5085127858302784,0.6261847166057808,0.6261847166057808,0.9256375502115084,0.8485941206239649,0.8485941206239649,6.812
simulation,logp1,delta_method,dyngen,4,5,FALSE,50,19,6,0.3821396816720627,0.5259193814966922,0.5259193814966922,0.9638094951109535,0.9149190192825216,0.9149190192825216,4.7468
simulation,logp1_hvg,delta_method,dyngen,4,5,FALSE,50,19,6,0.37642227280938223,0.5276183921223416,0.5276183921223416,0.9493893937355307,0.9178747139955516,0.9178747139955516,4.7472
simulation,logp1_zscore,delta_method,dyngen,4,5,FALSE,50,19,11,0.4637186375754347,0.6346264578561227,0.6346264578561227,1.1695629828327074,1.1040319806812753,1.1040319806812753,6.1212
simulation,logp1_hvg_zscore,delta_method,dyngen,4,5,FALSE,50,19,11,0.4637186375754347,0.6346264578561227,0.6346264578561227,1.1695629828327074,1.1040319806812753,1.1040319806812753,6.1212
simulation,logp_cpm,delta_method,dyngen,4,5,FALSE,50,19,13,0.458908472279165,0.6418401196824753,0.6418401196824753,1.1574310760772701,1.1165812736638232,1.1165812736638232,5.9916
simulation,logp1_size_normed,delta_method,dyngen,4,5,FALSE,50,19,8,0.3887887786881272,0.5416940549083046,0.5416940549083046,0.980579443758936,0.9423615308822682,0.9423615308822682,4.386
simulation,acosh,delta_method,dyngen,4,5,TRUE,50,19,10,0.4101554350112869,0.5854961833294684,0.5854961833294684,1.034469126591472,1.0185621840385168,1.0185621840385168,5.0294
simulation,logp_alpha,delta_method,dyngen,4,5,TRUE,50,19,11,0.4042778598659717,0.5593525181132633,0.5593525181132633,1.019645063546001,0.9730811894571992,0.9730811894571992,4.7028
simulation,pearson,glm_residual,dyngen,4,5,TRUE,50,19,11,0.4263312979653748,0.6231366111993919,0.6231366111993919,1.0752669056615416,1.084043595379775,1.084043595379775,5.7372
simulation,pearson_clip,glm_residual,dyngen,4,5,TRUE,50,19,12,0.46128941104334714,0.6356687255014379,0.6356687255014379,1.1634361352173095,1.1058451682636914,1.1058451682636914,5.7368
simulation,pearson_clip_hvg,glm_residual,dyngen,4,5,TRUE,50,19,12,0.46140139206788894,0.6358635678964777,0.6358635678964777,1.1637185669560217,1.106184127083724,1.106184127083724,5.7366
simulation,pearson_clip_zscore,glm_residual,dyngen,4,5,TRUE,50,19,10,0.4477413671206365,0.6126056839673241,0.6126056839673241,1.129266081702442,1.0657234003949858,1.0657234003949858,5.7492
simulation,pearson_clip_hvg_zscore,glm_residual,dyngen,4,5,TRUE,50,19,10,0.4477413671206365,0.6126056839673241,0.6126056839673241,1.129266081702442,1.0657234003949858,1.0657234003949858,5.7492
simulation,pearson_analytic,glm_residual,dyngen,4,5,TRUE,50,19,11,0.4213728659889397,0.6129679571065292,0.6129679571065292,1.0627610496906585,1.066353631181101,1.066353631181101,5.7482
simulation,sctransform,glm_residual,dyngen,4,5,TRUE,50,19,12,0.444528566662772,0.6292039363529783,0.6292039363529783,1.1211629515233472,1.0945986564299872,1.0945986564299872,5.6772
simulation,rand_quantile,glm_residual,dyngen,4,5,TRUE,50,19,9,0.360287613992564,0.5391914089858909,0.5391914089858909,0.9086955372378689,0.9380077868798511,0.9380077868798511,4.0586
simulation,dino,latent_expr,dyngen,4,5,FALSE,50,19,7,0.29882179496928546,0.4482572543061091,0.4482572543061091,0.753670181744309,0.779813602474357,0.779813602474357,3.3736
simulation,normalisr_norm,latent_expr,dyngen,4,5,FALSE,50,19,12,0.4052106966290059,0.6114729799671722,0.6114729799671722,1.0219978077720573,1.0637528846288486,1.0637528846288486,6.2034
simulation,sanity_map,latent_expr,dyngen,4,5,FALSE,50,19,12,0.39982960242561066,0.5907099614047583,0.5907099614047583,1.008425938803554,1.0276323664490332,1.0276323664490332,5.3796
simulation,sanity_dists,latent_expr,dyngen,4,5,FALSE,50,19,5000,0,0.33446342864782325,0.33446342864782325,0,0.5818514450893283,0.5818514450893283,0.5136
simulation,glmpca,count_model,dyngen,4,5,FALSE,50,19,10,0.4513699717616469,0.6119983355881647,0.6119983355881647,1.1384179279375857,1.0646668228985605,1.0646668228985605,5.7474
simulation,newwave,count_model,dyngen,4,5,TRUE,50,19,11,0.4678749829593654,0.6443402506717824,0.6443402506717824,1.1800458647162768,1.1209306425467591,1.1209306425467591,6.3252
simulation,raw_counts,negative_control,dyngen,4,5,FALSE,50,19,7,0.3617051017412136,0.5339563314212635,0.5339563314212635,0.9122706387436171,0.9289005506763363,0.9289005506763363,4.9594
simulation,scaled_raw_counts,negative_control,dyngen,4,5,FALSE,50,19,7,0.31209567910870456,0.4682120246961755,0.4682120246961755,0.7871487661053901,0.8145280465462424,0.8145280465462424,3.3252
simulation,logp1,delta_method,dyngen,5,5,FALSE,50,17,7,0.4777519489678496,0.5762455006180022,0.5762455006180022,1.1043717280424747,0.9927595061057853,0.9927595061057853,5.3068
simulation,logp1_hvg,delta_method,dyngen,5,5,FALSE,50,17,7,0.492715176539365,0.57399139867256,0.57399139867256,1.138960735007173,0.9888761245753971,0.9888761245753971,5.3066
simulation,logp1_zscore,delta_method,dyngen,5,5,FALSE,50,17,11,0.4655170942066814,0.6507898752604104,0.6507898752604104,1.0760896295096871,1.1211850408363726,1.1211850408363726,7.2298
simulation,logp1_hvg_zscore,delta_method,dyngen,5,5,FALSE,50,17,11,0.4655170942066814,0.6507898752604104,0.6507898752604104,1.0760896295096871,1.1211850408363726,1.1211850408363726,7.2298
simulation,logp_cpm,delta_method,dyngen,5,5,FALSE,50,17,10,0.4624737570902808,0.6043441160739953,0.6043441160739953,1.0690546493750874,1.0411679840417198,1.0411679840417198,7.1136
simulation,logp1_size_normed,delta_method,dyngen,5,5,FALSE,50,17,9,0.4733204812226417,0.5618581115198698,0.5618581115198698,1.094127944208389,0.967972818348752,0.967972818348752,4.5916
simulation,acosh,delta_method,dyngen,5,5,TRUE,50,17,9,0.4765504867971825,0.5902802325905436,0.5902802325905436,1.1015944272769542,1.0169386338672075,1.0169386338672075,5.4854
simulation,logp_alpha,delta_method,dyngen,5,5,TRUE,50,17,9,0.43151371546998984,0.5650506319648485,0.5650506319648485,0.9974873962464799,0.9734729133894781,0.9734729133894781,5.409
simulation,pearson,glm_residual,dyngen,5,5,TRUE,50,17,11,0.4525765695720142,0.6260906592723036,0.6260906592723036,1.0461763040205108,1.078633070470867,1.078633070470867,6.6732
simulation,pearson_clip,glm_residual,dyngen,5,5,TRUE,50,17,10,0.46733857899286185,0.6117656660985502,0.6117656660985502,1.0803001749721663,1.053953878819232,1.053953878819232,6.6736
simulation,pearson_clip_hvg,glm_residual,dyngen,5,5,TRUE,50,17,10,0.4683987165582701,0.6131539671053731,0.6131539671053731,1.08275078968468,1.0563456528467627,1.0563456528467627,6.6728
simulation,pearson_clip_zscore,glm_residual,dyngen,5,5,TRUE,50,17,9,0.4795598833483391,0.6225553778967394,0.6225553778967394,1.1085509503780029,1.0725424646638178,1.0725424646638178,6.8258
simulation,pearson_clip_hvg_zscore,glm_residual,dyngen,5,5,TRUE,50,17,9,0.4874907263514799,0.6238006226860195,0.6238006226860195,1.126883892422791,1.0746877805069102,1.0746877805069102,6.826
simulation,pearson_analytic,glm_residual,dyngen,5,5,TRUE,50,17,12,0.41358440623706383,0.6369386305026842,0.6369386305026842,0.9560419929091365,1.0973220260451364,1.0973220260451364,6.801
simulation,sctransform,glm_residual,dyngen,5,5,TRUE,50,17,12,0.4890082089304793,0.6527014871412573,0.6527014871412573,1.1303917061777418,1.1244783782501313,1.1244783782501313,6.6326
simulation,rand_quantile,glm_residual,dyngen,5,5,TRUE,50,17,6,0.4132193264735582,0.5208409236465341,0.5208409236465341,0.955198074281139,0.8973081396114605,0.8973081396114605,4.7262
simulation,dino,latent_expr,dyngen,5,5,FALSE,50,17,8,0.3855394995032223,0.4631101217533159,0.4631101217533159,0.8912133675537497,0.7978491376528571,0.7978491376528571,3.5492
simulation,normalisr_norm,latent_expr,dyngen,5,5,FALSE,50,17,13,0.46531193582373087,0.6613368432727652,0.6613368432727652,1.0756153852530368,1.1393554261038141,1.1393554261038141,7.7004
simulation,sanity_map,latent_expr,dyngen,5,5,FALSE,50,17,15,0.336433285687071,0.5910028258083831,0.5910028258083831,0.7776994105161494,1.0181835221748616,1.0181835221748616,6.4256
simulation,sanity_dists,latent_expr,dyngen,5,5,FALSE,50,17,5000,0,0.3150642854141856,0.3150642854141856,0,0.5427948054152452,0.5427948054152452,0.4974
simulation,glmpca,count_model,dyngen,5,5,FALSE,50,17,8,0.5143938258375513,0.6181575813223334,0.6181575813223334,1.1890731153727339,1.0649659120478256,1.0649659120478256,7.0672
simulation,newwave,count_model,dyngen,5,5,TRUE,50,17,11,0.541302836315644,0.6620415172663853,0.6620415172663853,1.2512760021758271,1.1405694430551336,1.1405694430551336,7.399
simulation,raw_counts,negative_control,dyngen,5,5,FALSE,50,17,14,0.4229820312388477,0.5519300202449612,0.5519300202449612,0.9777655492130662,0.9508686379602181,0.9508686379602181,5.3482
simulation,scaled_raw_counts,negative_control,dyngen,5,5,FALSE,50,17,13,0.2999164834941889,0.386917308639629,0.386917308639629,0.6932871458933373,0.6665836623746435,0.6665836623746435,2.5694
simulation,logp1,delta_method,linear_walk,1,10,FALSE,50,28,24,0.5564767840111866,0.7913937319189344,0.7913937319189344,1.043828360081138,1.0161536931050965,1.0161536931050965,30.39141089975493
simulation,logp1_hvg,delta_method,linear_walk,1,10,FALSE,50,28,24,0.6057417750363665,0.8020731637885573,0.8020731637885573,1.1362386748844806,1.0298661395105897,1.0298661395105897,27.871046796592367
simulation,logp1_zscore,delta_method,linear_walk,1,10,FALSE,50,28,26,0.5362741372100517,0.7907987713866932,0.7907987713866932,1.0059326269874405,1.0153897606683022,1.0153897606683022,27.37612323491656
simulation,logp1_hvg_zscore,delta_method,linear_walk,1,10,FALSE,50,28,24,0.5566376880111619,0.7850107042281842,0.7850107042281842,1.0441301806839922,1.0079578521481298,1.0079578521481298,26.225697280896252
simulation,logp_cpm,delta_method,linear_walk,1,10,FALSE,50,28,19,0.5323155943676506,0.7434250297470176,0.7434250297470176,0.9985072690889313,0.9545616284986957,0.9545616284986957,21.311121484420585
simulation,logp1_size_normed,delta_method,linear_walk,1,10,FALSE,50,28,23,0.611819115389593,0.8064413320938992,0.8064413320938992,1.1476384320654303,1.0354748904730404,1.0354748904730404,29.199556541019955
simulation,acosh,delta_method,linear_walk,1,10,TRUE,50,28,24,0.5747790903157629,0.7917696302369246,0.7917696302369246,1.0781594713233718,1.0166363485124519,1.0166363485124519,24.32127436106897
simulation,logp_alpha,delta_method,linear_walk,1,10,TRUE,50,28,23,0.5749622388429116,0.7891316069890134,0.7891316069890134,1.0785030177789254,1.013249112857499,1.013249112857499,25.108764149842457
simulation,pearson,glm_residual,linear_walk,1,10,TRUE,50,28,32,0.554577752586854,0.8149125948708605,0.8149125948708605,1.04026619376197,1.046352036208325,1.046352036208325,27.189870463297936
simulation,pearson_clip,glm_residual,linear_walk,1,10,TRUE,50,28,32,0.5552001492437155,0.816288034741498,0.816288034741498,1.0414336733412053,1.048118108199827,1.048118108199827,27.18613607188703
simulation,pearson_clip_hvg,glm_residual,linear_walk,1,10,TRUE,50,28,31,0.44397281292917706,0.7680429655539986,0.7680429655539986,0.8327955928367293,0.9861711868992042,0.9861711868992042,23.144357567977593
simulation,pearson_clip_zscore,glm_residual,linear_walk,1,10,TRUE,50,28,27,0.5861994114899255,0.816212636713405,0.816212636713405,1.0995814883155242,1.0480212967372018,1.0480212967372018,26.247053331777337
simulation,pearson_clip_hvg_zscore,glm_residual,linear_walk,1,10,TRUE,50,28,30,0.4352157367705892,0.762966310536992,0.762966310536992,0.8163692391983345,0.9796527352915029,0.9796527352915029,20.66577196872447
simulation,pearson_analytic,glm_residual,linear_walk,1,10,TRUE,50,28,24,0.4957818581934936,0.7584669973971906,0.7584669973971906,0.9299779952467709,0.9738755936753322,0.9738755936753322,25.371688645116116
simulation,sctransform,glm_residual,linear_walk,1,10,TRUE,50,28,32,0.5190874247693262,0.7969932769470508,0.7969932769470508,0.9736941250810824,1.0233435382233185,1.0233435382233185,27.53646866612207
simulation,rand_quantile,glm_residual,linear_walk,1,10,TRUE,50,28,26,0.5730705464785089,0.7974549673366688,0.7974549673366688,1.0749546179260523,1.0239363510995891,1.0239363510995891,22.797059166763916
simulation,dino,latent_expr,linear_walk,1,10,FALSE,50,28,27,0.5412725101600141,0.7957805836637495,0.7957805836637495,1.0153084780370114,1.0217864337016003,1.0217864337016003,29.84338896020539
simulation,normalisr_norm,latent_expr,linear_walk,1,10,FALSE,50,28,21,0.4582014554398963,0.6915371312631832,0.6915371312631832,0.8594854045321734,0.8879372953188472,0.8879372953188472,17.445909674407748
simulation,sanity_map,latent_expr,linear_walk,1,10,FALSE,50,28,29,0.557245163649537,0.8136260862782154,0.8136260862782154,1.045269671706104,1.0447001524431379,1.0447001524431379,23.96580697864395
simulation,sanity_dists,latent_expr,linear_walk,1,10,FALSE,50,28,25,0.5647083691256709,0.79625487819166485,0.79625487819166485,1.0592690078094855,1.0223954303574017,1.0223954303574017,21.233049363986463
simulation,glmpca,count_model,linear_walk,1,10,FALSE,50,28,29,0.570504295842023,0.8167990128954034,0.8167990128954034,1.070140894747645,1.048774206823363,1.048774206823363,31.039327809546037
simulation,newwave,count_model,linear_walk,1,10,TRUE,50,28,14,0.4673541286296992,0.680657708269765,0.680657708269765,0.8766538114101834,0.8739680592638581,0.8739680592638581,13.479752596569028
simulation,raw_counts,negative_control,linear_walk,1,10,FALSE,50,28,27,0.434580749998188,0.7184640628195483,0.7184640628195483,0.815178143324521,0.9225116163444167,0.9225116163444167,15.723771735325007
simulation,scaled_raw_counts,negative_control,linear_walk,1,10,FALSE,50,28,23,0.4886944806181355,0.7470113898508673,0.7470113898508673,0.9166836298314958,0.9591665336392698,0.9591665336392698,18.8146808262341
simulation,logp1,delta_method,linear_walk,2,10,FALSE,50,28,27,0.5477345156876541,0.8008665468777589,0.8008665468777589,1.0852374161575968,1.0491223956552642,1.0491223956552642,29.923211576613372
simulation,logp1_hvg,delta_method,linear_walk,2,10,FALSE,50,28,25,0.5336124840314448,0.7804019726503224,0.7804019726503224,1.0572571507068436,1.0223141300044452,1.0223141300044452,27.441475084607305
simulation,logp1_zscore,delta_method,linear_walk,2,10,FALSE,50,28,26,0.5334021817134584,0.7861972520374463,0.7861972520374463,1.0568404744930087,1.029905853516701,1.029905853516701,26.568794491772667
simulation,logp1_hvg_zscore,delta_method,linear_walk,2,10,FALSE,50,28,22,0.4652280392430184,0.7360953150629705,0.7360953150629705,0.9217656743765773,0.9642731156397696,0.9642731156397696,25.043178900688527
simulation,logp_cpm,delta_method,linear_walk,2,10,FALSE,50,28,24,0.5159481834546307,0.7561635417715958,0.7561635417715958,1.0222585165744922,0.9905621723661202,0.9905621723661202,20.60835570078189
simulation,logp1_size_normed,delta_method,linear_walk,2,10,FALSE,50,28,23,0.531396220528035,0.7720616267984554,0.7720616267984554,1.0528660232370963,1.0113884100392188,1.0113884100392188,28.93943283930447
simulation,acosh,delta_method,linear_walk,2,10,TRUE,50,28,24,0.5429997138516787,0.7700942321532352,0.7700942321532352,1.0758562580174327,1.0088111544509568,1.0088111544509568,23.430271910374607
simulation,logp_alpha,delta_method,linear_walk,2,10,TRUE,50,28,22,0.5297909565789962,0.7579097052408877,0.7579097052408877,1.04968548147752,0.9928496186444685,0.9928496186444685,24.236316956471
simulation,pearson,glm_residual,linear_walk,2,10,TRUE,50,28,30,0.4978701059835835,0.7898355902932781,0.7898355902932781,0.9864400579565514,1.0346720185688478,1.0346720185688478,26.974676158244836
simulation,pearson_clip,glm_residual,linear_walk,2,10,TRUE,50,28,26,0.5171877621453975,0.7832107091169105,0.7832107091169105,1.0247145187743956,1.0259935299520133,1.0259935299520133,26.991597619325475
simulation,pearson_clip_hvg,glm_residual,linear_walk,2,10,TRUE,50,28,32,0.48856575663765534,0.7887355010661625,0.7887355010661625,0.9680051633972303,1.0332309192372733,1.0332309192372733,23.50425954020306
simulation,pearson_clip_zscore,glm_residual,linear_walk,2,10,TRUE,50,28,29,0.5054971247338805,0.790206515161129,0.790206515161129,1.0015516236594473,1.0351579242262698,1.0351579242262698,25.93744894386743
simulation,pearson_clip_hvg_zscore,glm_residual,linear_walk,2,10,TRUE,50,28,33,0.4933755745924045,0.796912153842222,0.796912153842222,0.977534952482819,1.0439422038855133,1.0439422038855133,21.32699264791691
simulation,pearson_analytic,glm_residual,linear_walk,2,10,TRUE,50,28,28,0.5339174572695305,0.7943997219886044,0.7943997219886044,1.0578614003194171,1.0406509582523127,1.0406509582523127,25.3781071303536
simulation,sctransform,glm_residual,linear_walk,2,10,TRUE,50,28,37,0.4921628597927689,0.7854308954503937,0.7854308954503937,0.9751321762509061,1.0289019386176839,1.0289019386176839,27.721204341230017
simulation,rand_quantile,glm_residual,linear_walk,2,10,TRUE,50,28,20,0.48233548860052744,0.7313327077857836,0.7313327077857836,0.955661007984469,0.9580341761114711,0.9580341761114711,22.557474617808374
simulation,dino,latent_expr,linear_walk,2,10,FALSE,50,28,21,0.4865016419765708,0.7409855190377005,0.7409855190377005,0.9639154914899631,0.9706792048055775,0.9706792048055775,28.80359435173299
simulation,normalisr_norm,latent_expr,linear_walk,2,10,FALSE,50,28,21,0.44011921161944606,0.6814126652102217,0.6814126652102217,0.8720170490252201,0.8926397169943266,0.8926397169943266,16.79612556891119
simulation,sanity_map,latent_expr,linear_walk,2,10,FALSE,50,28,31,0.5152937060373515,0.79830003766284,0.79830003766284,1.0209617872997816,1.045760309541761,1.045760309541761,23.787606488505077
simulation,sanity_dists,latent_expr,linear_walk,2,10,FALSE,50,28,18,0.537103621966887,0.7466347291253552,0.7466347291253552,1.0641742125388016,0.9780795798665985,0.9780795798665985,21.3756564359902
simulation,glmpca,count_model,linear_walk,2,10,FALSE,50,28,28,0.5852330336824598,0.8163463097346239,0.8163463097346239,1.1595339843176877,1.06940063796153,1.06940063796153,29.49363986462831
simulation,newwave,count_model,linear_walk,2,10,TRUE,50,28,16,0.47178841197463733,0.6955984596311293,0.6955984596311293,0.9347638728621239,0.9112228812994868,0.9112228812994868,14.477068502742444
